sep=,
"Start date","End date",Country,ISO,Location,Latitude,Longitude,"Magnitude value","Magnitude scale","Disaster type","Disaster subtype","Associated disaster","Associated disaster2","Total deaths","Total affected","Total damage ('000 US$)","Insured losses ('000 US$)","Disaster name","Disaster No."
05/04/2006,06/04/2006,Bangladesh,BGD,"Dhaka province",,,,Kph,Storm,"Tropical cyclone",--,--,9,1465,0,0,,2006-0737
08/04/2006,08/04/2006,Bangladesh,BGD,"Tangail district (Dhaka province), Sirajganj district (Rajshahi province)",,,,Kph,Storm,"Tropical cyclone",Flood,--,22,1500,0,0,,2006-0738
22/04/2006,24/04/2006,Bangladesh,BGD,"Rajshahi, Khulna provinces",,,,Kph,Storm,--,Hail,--,4,150,0,0,,2006-0739
15/05/2007,15/05/2007,Bangladesh,BGD,"Cox's Bazar, Chittagong districts (Chittagong province)",,,88,Kph,Storm,"Tropical cyclone",--,--,41,225,0,0,,2007-0227
15/11/2007,19/11/2007,Bangladesh,BGD,"Bagerhat, Khulna, Satkhira districts (Khulna province), Patuakhali, Barguna, Pirojpur, Barisal, Jhalokati, Bhola districts (Barisal province), Madaripur, Gopalganj, Shariatpur districts (Dhaka province)",22.61,90.15,250,Kph,Storm,"Tropical cyclone",Flood,--,4234,8978541,2300000,0,Sidr,2007-0556
22/03/2008,22/03/2008,Bangladesh,BGD,"Jamalpur, Mymensingh, Netrakona, Sherpur districts (Dhaka province), Bogra district (Rajshahi province), Gaibandha, Kurigram districts (Rangpur province), Sunamganj, Sylhet provinces (Sylhet province)",,,100,Kph,Storm,"Tropical cyclone",--,--,12,200,0,0,,2008-0644
27/10/2008,27/10/2008,Bangladesh,BGD,"Barisal, Patuakhali districts (Barisal province)",,,80,Kph,Storm,"Tropical cyclone",Flood,--,15,200,0,0,"Cyclone ""Reshmi""",2008-0648
19/04/2009,20/04/2009,Bangladesh,BGD,"Banshkhali, Anowara, Sitakunda, Mirsaharai, Sandwip, Patiya, Boalkhali, Satkania, Chandanaish, City Corportaion of Chittagong (CCC) areas (Chittagong district, Chittagong province), Sadar, Ramu, Chakaria, Pekua, Maheshkhali, Kutubdia areas (Cox's Bazar district, Chittagong province), Hatiya area (Noakhali district, Chittagong province), Charfashion area (Bhola district, Barisal province), Pirganj area (Thakurgao district, Rangpur province)",,,100,Kph,Storm,"Tropical cyclone",--,--,7,19209,0,0,"Cyclone ""Bijli""",2009-0157
25/05/2009,26/05/2009,Bangladesh,BGD,"Khulna, Satkhira, Jessore, Bagerhat districts (Khulna province), Patuakhali, Bhola, Barisal, Barguna, Pirojpur, Jhalokati districts (Barisal province), Lakshmipur, Chittagong, Noakhali, Cox's Bazar, Feni, Chandpur districts (Chittagong province)",22.16,89.09,90,Kph,Storm,"Tropical cyclone","Broken Dam/Burst bank","Tsunami/Tidal wave",190,3935341,270000,0,"Cyclone ""Aila""",2009-0204
13/04/2010,14/04/2010,Bangladesh,BGD,"Rangpur, Dinajpur, Nilphamari, Lalmonirhat, Kurigram, Gaibandha districts (Rangpur province), Sirajganj, Bogra districts (Rajshahi province)",,,120,Kph,Storm,"Tropical cyclone",--,--,8,247110,0,0,,2010-0171
17/04/2010,17/04/2010,Bangladesh,BGD,"Lalmonirhat district (Rangpur province)",,,,Kph,Storm,"Tropical cyclone",--,--,3,10000,0,0,,2010-0205
01/05/2010,02/05/2010,Bangladesh,BGD,"Mymensingh district (Dhaka province)",,,,Kph,Storm,"Convective storm",Hail,--,15,50,0,0,,2010-0686
04/04/2011,04/04/2011,Bangladesh,BGD,"Sherpur, Jamalpur, Netrakona, Mymensingh districts (Dhaka province), Rangpur, Thakurgaon, Gaibandha districts (Rangpur province), Pabna district (Rajshahi province)",,,,Kph,Storm,"Convective storm",Hail,--,13,121,0,0,,2011-0591
06/04/2012,06/04/2012,Bangladesh,BGD,"Panchagarh, Rangpur, Nilphamari districts (Rangpur province), Noakhali, Comilla districts (Chittagong province), Narsingdi, Jamalpur, Faridpur, Shariatpur districts (Dhaka province), Jessore, Satkhira, Khulna, Chuadanga districts (Khulna province), Rajshahi district (Rajshahi province), Sylhet district (Sylhet province), 
Bhola district (Barisal province)",,,56,Kph,Storm,"Convective storm",Hail,--,25,55121,0,0,,2012-0082
10/10/2012,10/10/2012,Bangladesh,BGD,"Hatiya, Companiganj, Subarnarchar areas (Noakhali district, Chittagong province), Monpura, Charfasson areas (Bhola district, Barisal province), Sandwip, Mirsharai areas (Chittagong district, Chittagong province)",,,,Kph,Storm,"Convective storm",--,--,108,129558,0,0,,2012-0385
22/03/2013,22/03/2013,Bangladesh,BGD,"Sadar, Akhaura, Bijoynagar areas (Brahamanbaria district, Chittagong province)",,,,Kph,Storm,"Convective storm",--,--,31,8543,20000,0,,2013-0085
29/03/2013,30/03/2013,Bangladesh,BGD,"Natore, Naogaon districts (Rajshahi province)",,,,Kph,Storm,"Convective storm",--,--,2,25020,0,0,,2013-0090
16/05/2013,16/05/2013,Bangladesh,BGD,"Patuakhali, Bhola, Barguna districts (Barisal province)",,,,Kph,Storm,"Tropical cyclone",--,--,17,1498644,0,0,"Tropical cyclone Mahasen",2013-0138
27/04/2014,28/04/2014,Bangladesh,BGD,"Sunamganj district (Sylhet province), Tangail, Netrakona districts (Dhaka province), Naogaon district (Rajshahi province)",,,,Kph,Storm,"Convective storm",--,--,16,4012,0,0,,2014-0135
11/06/2014,11/06/2014,Bangladesh,BGD,"Faridpur district (Dhaka province)",,,,Kph,Storm,"Convective storm",--,--,4,1250,0,0,,2014-0244
01/04/2015,07/04/2015,Bangladesh,BGD,"Bogra, Rajshahi, Naogaon, Sirajganj, Pabna districts (Rajshahi province), Brahamanbaria district (Chittagong province), Dhaka districts (Dhaka province)",,,,Kph,Storm,"Convective storm",Hail,Rain,53,20200,4000,0,,2015-0118
02/05/2015,03/05/2015,Bangladesh,BGD,"Sunamganj district (Sylhet province), Jamalpur, Sherpur, Mymensingh districts (Dhaka province), Gaibandha, Dinajpur districts (Rangpur province), Bagerhat district (Khulna province)",,,,Kph,Storm,"Convective storm",--,--,13,0,0,0,,2015-0213
29/07/2015,30/07/2015,Bangladesh,BGD,"Cox's Bazar, Chittagong, Noakhali, Feni, Bandarban districts (Chittagong province), Patuakhali, Bhola, Barguna districts (Barisla province)",,,,Kph,Storm,"Tropical cyclone",Flood,--,45,2600000,40000,0,"Cyclone 'Komen'",2015-0309
23/05/2015,23/05/2015,Bangladesh,BGD,Dinajpur,,,,Kph,Storm,"Convective storm",--,--,6,40050,0,0,,2015-0601
13/05/2016,15/05/2016,Bangladesh,BGD,"Dhaka (Jatrabarhi’s Konaparha), Rajshahi (Mohanpur, Durgapur, Gogagarhi), Sirajgani (Raiganj, Ullaparha), Pabna (Sujanagar, Berha), Rajbari, Kishoreganj (Hossainpur, Tarhail, Bajitpur), Brahmanbarhia (Sarail, Banchharampur), Gazipur (Kapasia), Bogra (Sherpur), Natore (Lalpur), Habiganj (Baniachong), Naogaon (Atrai), Nilphamari (Kishoreganj)",,,,Kph,Storm,"Convective storm",Lightening,--,59,0,0,0,,2016-0154
21/05/2016,21/05/2016,Bangladesh,BGD,"Barisal; Noakhali, Lakshmipur, Chandpur (Chittagong); Cox’s Bazar, Bhola, Barguna, Patuakhali",,,,Kph,Storm,"Tropical cyclone",Flood,"Slide (land, mud, snow, rock)",28,1203555,600000,0,"Cyclone Roanu",2016-0175
01/05/2017,01/05/2017,Bangladesh,BGD,"Rajshani, Chapainawabganj (Nawabganj), Dorgapara (Rajshahi)",,,,Kph,Storm,"Convective storm",--,--,12,0,0,0,,2017-0139
30/05/2017,30/05/2017,Bangladesh,BGD,"Swandip, Anwara, Lohogara, Bashkhali, Sitakunda, Mirsarai, Chandanaish, Karnaphuli Thana (Chittagong district); Cohokoria, Teknaf, Moheshkhali, Kutubdia, Pekua, Ramu, Ukhiya, Shah Parir Dwip, Saint Martin’s island (Cox's Bazar district); Rangamati district (All upazillas); Nikonchori (Bandarban district); Bhola district. Khagrachhari, Feni, Noakhali districts",,,135,Kph,Storm,"Tropical cyclone",--,--,7,3300012,0,0,"Cyclone Mora",2017-0152
29/04/2018,30/04/2018,Bangladesh,BGD,,,,,Kph,Storm,"Convective storm",--,--,33,0,0,0,,2018-0140
24/09/2002,24/09/2002,Barbados,BRB,"St. Andrew, St. George, St. James, St. John, St. Joseph, St. Lucy, St. Michael, St. Peter, St. Philip, St. Thomas, Christ Church provinces",,,110,Kph,Storm,"Tropical cyclone",--,--,0,2000,200,0,Lili,2002-0617
08/09/2004,08/09/2004,Barbados,BRB,"St. Andrew, St. George, St. James, St. John, St. Joseph, St. Lucy, St. Michael, St. Peter, St. Philip, St. Thomas, Christ Church provinces",,,220,Kph,Storm,"Tropical cyclone",Surge,--,1,880,5000,0,Ivan,2004-0462
29/10/2010,29/10/2010,Barbados,BRB,"St. John, St. Andrew, St. Joseph, St. Michael, St. George provinces",,,,Kph,Storm,"Tropical cyclone",--,--,0,2500,0,0,"Hurricane Tomas",2010-0571
08/09/2017,09/09/2017,Barbados,BRB,"St. David's Christ Church, Weston St. James, Cattlewash St Joseph",,,,Kph,Storm,"Tropical cyclone",--,--,1,0,0,0,"Hurricane 'Irma'",2017-0381
19/01/2007,19/01/2007,Belarus,BLR,"No Data from sources (all provinces of Belarus have been selected)",,,,Kph,Storm,"Extra-tropical storm",--,--,0,0,10000,0,Kyrill,2007-0019
14/08/1999,14/08/1999,Belgium,BEL,Tournai,,,,Kph,Storm,"Convective storm",--,--,0,905,486,0,,1999-0283
25/12/1999,27/12/1999,Belgium,BEL,,,,,Kph,Storm,"Extra-tropical storm",--,--,2,0,50000,10000,Lothar,1999-0571
26/10/2002,28/10/2002,Belgium,BEL,"Antwerpen district (Vlaams Gewest province)",,,140,Kph,Storm,"Extra-tropical storm",--,--,5,0,5000,0,Jeannet,2002-0672
18/01/2007,18/01/2007,Belgium,BEL,"Ambresin village (Liege district, Region wallonne province), Hal city (Vlaams-Brabant district, Vlaams Gewest) ; Vlaams Gewest, Region walonne, Region de Bruxelles-Capitale provinces",,,130,Kph,Storm,"Extra-tropical storm",--,--,2,2,450000,280000,Kyrill,2007-0019
29/02/2008,01/03/2008,Belgium,BEL,"Region de Bruxelles-Capitale, Region wallonne,Vlaams Gewest provinces ",,,,Kph,Storm,"Extra-tropical storm",--,--,0,0,0,0,Emma,2008-0082
28/02/2010,28/02/2010,Belgium,BEL,"Jodoigne city (Brabant wallon district, Region wallonne province) ; Region de Bruxelles-Capitale, Vlaams Gewest, Region walonne provinces",,,,Kph,Storm,"Extra-tropical storm",--,--,1,0,160000,80000,Xynthia,2010-0088
23/12/2010,24/12/2010,Belgium,BEL,"Region de Bruxelles-Capitale, Vlaams Gewest, Region wallonne provinces",,,,Kph,Storm,"Convective storm",--,--,0,0,0,0,,2010-0652
18/08/2011,18/08/2011,Belgium,BEL,"Kiewit village (Limburg district, Vlaams Gewest province)",,,,Kph,Storm,"Convective storm",--,--,5,71,99000,0,,2011-0320
04/12/2013,07/12/2013,Belgium,BEL,"Region de Bruxelles-Capitale, Vlaams Gewest, Region wallonne provinces",,,,Kph,Storm,"Extra-tropical storm",--,--,0,0,0,0,"Storm Xaver",2013-0517
26/12/2013,26/12/2013,Belgium,BEL,"Region de Bruxelles-Capitale, Vlaams Gewest, Region wallonne provinces",,,,Kph,Storm,"Extra-tropical storm",--,--,0,0,0,0,"Storm Dirk",2013-0530
08/06/2014,10/06/2014,Belgium,BEL,"Region de Bruxelles-Capitale, Vlaams Gewest, Region wallonne provinces",,,,Kph,Storm,"Convective storm",--,--,0,0,0,0,,2014-0209
23/06/2016,24/06/2016,Belgium,BEL,"Manage village (Mons region, Hainaut district, Region wallonne province), Jodoigne city (Brabant wallon district, Region wallonne province), Brussels airport, Atomium monument (Area without administrative 2nd division, Region de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewes province)",,,,Kph,Storm,"Convective storm",Flood,--,1,0,0,0,,2016-0211
17/01/2018,18/01/2018,Belgium,BEL,Grez-Doiceau,,,130,Kph,Storm,"Extra-tropical storm",--,--,1,0,0,0,"'Friederike' (David)",2018-0025
30/09/2000,03/10/2000,Belize,BLZ,"San Pedro and Belize cities, Cay Caulker and Ambergris Caye islands (Belize province), Corozal, Cayo, Orange Walk provinces",,,215,Kph,Storm,"Tropical cyclone",--,--,14,62570,277460,0,Keith,2000-0642
08/10/2001,11/10/2001,Belize,BLZ,"Toledo, Stann Creek provinces",,,233,Kph,Storm,"Tropical cyclone",--,--,30,20000,250000,0,Iris,2001-0553
21/08/2001,21/08/2001,Belize,BLZ,"Belize, Corozal, Orange Walk provinces",,,100,Kph,Storm,"Tropical cyclone",--,--,0,0,0,0,Chantal,2001-0736
21/10/2005,21/10/2005,Belize,BLZ,"Belize, Cayo, Corozal, Orange Walk, Stann Creek, Toledo provinces",,,,Kph,Storm,"Tropical cyclone",--,--,0,0,0,0,"Hurricane ""Wilma""",2005-0585
14/11/2005,21/11/2005,Belize,BLZ,"Belize, Cayo, Corozal, Orange Walk, Stann Creek, Toledo provinces",,,,Kph,Storm,"Tropical cyclone",--,--,3,0,0,0,Gamma,2005-0640
21/08/2007,21/08/2007,Belize,BLZ,"Corozal, Sarteneja, Consejo cities (Corazal province)",,,,Kph,Storm,"Tropical cyclone",--,--,0,20000,14847,0,Dean,2007-0360
31/05/2008,05/06/2008,Belize,BLZ,"Corozal, Orange Walk, Stann Creek provinces",17.3,-88.1,,Kph,Storm,"Tropical cyclone",Flood,--,7,10000,0,0,Arthur,2008-0233
25/09/2010,25/09/2010,Belize,BLZ,"Toledo, Stann Creek provinces",,,,Kph,Storm,"Tropical cyclone",--,--,0,0,0,0,"Tropical storm Matthew",2010-0503
04/08/2016,04/08/2016,Belize,BLZ,"San Pedro, Caye Caulker, Belize city, Ladyville, (Belize province), Orange Walk province, Belmopan (Cayo province)",,,110,Kph,Storm,"Tropical cyclone",--,--,0,10355,0,0,"Tropical storm Earl",2016-0284
/05/2009,/05/2009,Benin,BEN,"Challa Ogoï area (Ouesse district, Collines province)",,,,Kph,Storm,"Convective storm",--,--,0,800,0,0,,2009-0159
05/09/2003,06/09/2003,Bermuda,BMU,,,,240,Kph,Storm,"Tropical cyclone",Rain,--,4,0,300000,125000,Fabian,2003-0448
25/05/2009,26/05/2009,Bhutan,BTN,"Chhukha, Dagana, Gasa, Haa, Paro, Punakha, Samtse, Thimphu, Tsirang, Wangduephodrang provinces",,,,Kph,Storm,"Tropical cyclone",--,--,12,0,0,0,"Cyclone ""Aila""",2009-0204
/06/2002,/07/2002,"Bolivia (Plurinational State of)",BOL,"Sur Lipez, Nor Lipez, Enrique Baldivieso, Antonio Quijarro districts (Potosi province)",,,,Kph,Storm,"Convective storm",--,--,20,12085,0,0,,2002-0422
08/11/2008,09/11/2008,"Bolivia (Plurinational State of)",BOL,"San Lorenzo town (Mendez district, Tarija province), Uriondo  town (Avilez district, Tarija province), Cercado district (Tarija province)",,,,Kph,Storm,"Convective storm",Hail,--,0,6655,0,0,,2008-0533
16/12/1999,16/12/1999,"Bosnia and Herzegovina",BIH,"Mostar, Capljina, Citluk, Sarajevo, Trebinje, Herzegovina-Neretva",,,,Kph,Storm,--,--,--,0,1090,0,0,,1999-0577
/02/2005,/02/2005,"Bosnia and Herzegovina",BIH,"Knezevo municipality (Srednjebosanski district, Federacija Bosne I Hercegovine province), Piskavica village (Banja-Luka district, Republika Srpska province)",,,,Kph,Storm,"Convective storm","Cold wave",--,4,0,0,0,,2005-0045
05/12/2009,05/12/2009,Botswana,BWA,"Mahalapye town (Central province)",,,,Kph,Storm,"Convective storm",Rain,--,0,400,0,0,,2009-0633
29/09/2001,04/10/2001,Brazil,BRA,"Santa Catarina, Rio Grande do Sul, Sao Paulo, Parana provinces",,,,Kph,Storm,"Convective storm",--,--,13,3400,0,0,,2001-0544
27/03/2004,29/03/2004,Brazil,BRA,"Torres district (Rio Grande do Sul province), Ararangua district (Santa Catarina province)",,,150,Kph,Storm,"Tropical cyclone",Surge,--,4,150060,350000,3000,Catarina,2004-0131
03/01/2005,03/01/2005,Brazil,BRA,"Criciuma district (Santa Catarina province)",,,200,Kph,Storm,"Convective storm",--,--,2,344,0,0,,2005-0003
06/05/2008,06/05/2008,Brazil,BRA,"Santa Catarina state, Rio Grande do Sul provinces",,,,Kph,Storm,"Extra-tropical storm",--,--,3,1600,0,0,,2008-0346
09/09/2009,09/09/2009,Brazil,BRA,"Sao Paulo, Santa Catarina provinces",,,,Kph,Storm,"Convective storm","Slide (land, mud, snow, rock)",--,4,2364,0,0,,2009-0356
21/09/2013,22/09/2013,Brazil,BRA,"Taquarituba town (Taquarituba district, Sao Paulo province), Santa Catarina province",,,,Kph,Storm,"Convective storm",--,--,2,13864,90000,0,,2013-0408
20/04/2015,20/04/2015,Brazil,BRA,"Xanxere (Santa Catarina)",,,320,Kph,Storm,"Convective storm",--,--,2,11037,2000,0,,2015-0156
16/05/1999,16/05/1999,Bulgaria,BGR,Zhultucha,,,,Kph,Storm,"Convective storm",--,--,0,850,0,0,,1999-0175
24/12/2001,24/12/2001,Bulgaria,BGR,"Shumen, Dobricht, Stara Zagora, Sofia provinces",,,,Kph,Storm,--,--,--,2,0,0,0,,2001-0701
/01/2005,/02/2005,Bulgaria,BGR,"Silistra, Dobrich, Sumen, Ruse, Varna, Burgas, Kardzhali, Stara Zagora provinces",,,,Kph,Storm,"Convective storm","Cold wave",--,0,0,0,0,,2005-0045
08/07/2014,08/07/2014,Bulgaria,BGR,"Sofia-city province",,,,Kph,Storm,"Convective storm",--,--,1,40,545000,73000,,2014-0404
/03/1999,/03/1999,Burundi,BDI,"Kayanza Prov",,,,Kph,Storm,"Convective storm",--,--,0,30810,0,0,,1999-0135
04/01/2004,04/01/2004,Burundi,BDI,"Mpanda district (Bubanza province)",,,,Kph,Storm,--,--,--,0,500,0,0,,2004-0006
20/02/2004,20/02/2004,Burundi,BDI,"Kinama district (Bujumbura Mairie province)",,,,Kph,Storm,--,--,--,0,15000,0,0,,2004-0105
31/01/2006,31/01/2006,Burundi,BDI,"Gatumba area (Mutimbuzi district, Bujumbura Rural province)",,,,Kph,Storm,--,--,--,0,1505,0,0,,2006-0051
08/10/2010,08/10/2010,Burundi,BDI,"Rumonge district (Bururi province)",,,,Kph,Storm,"Convective storm",--,--,9,1500,0,0,,2010-0567
16/02/2011,16/02/2011,Burundi,BDI,"Nyabikere district (Karuzi province)",,,,Kph,Storm,"Convective storm",--,--,12,50,0,0,,2011-0065
31/08/2015,31/08/2015,"Cabo Verde",CPV,"Boa Vista, Brava, Cima, Fogo, Ilheu Branco, Ilheu Raso, Maio, Rombo, Sal, Santa Luzia, Santiago, Santo Antao, Sao Nicolau, Sao Vicente provinces",,,140,Kph,Storm,"Tropical cyclone",--,--,9,0,1100,0,"Hurricane 'Fred'",2015-0473
29/09/2009,30/09/2009,Cambodia,KHM,"Kampong Thom, Kratie, Mondul Kiri, Preah Vihear, Ratanak Kiri, Stung Treng provinces",,,,Kph,Storm,"Tropical cyclone",--,--,17,178091,0,0,"Tropical storm ""Ondoy"" (Ketsana)",2009-0414
02/11/2009,03/11/2009,Cambodia,KHM,"Kaoh Nheaek district (Mondul Kiri province)",,,,Kph,Storm,"Tropical cyclone",--,--,2,0,0,0,"Tropical storm ""Mirinae"" (Santi)",2009-0478
19/09/2015,20/09/2015,Cambodia,KHM,"Battambang province",,,,Kph,Storm,"Tropical cyclone",Flood,--,0,6300,0,0,"Cyclone Vamco",2015-0620
01/01/1999,04/01/1999,Canada,CAN,"Toronto ( Southern Ontario)",,,,Kph,Storm,--,--,--,7,0,100,0,,1999-0009
06/07/1999,06/07/1999,Canada,CAN,"Drummondville (Quebec)",,,161,Kph,Storm,"Convective storm",--,--,0,4200,0,0,,1999-0338
14/07/2000,14/07/2000,Canada,CAN,"Pine Lake area (Division No.  8 district, Alberta province)",,,300,Kph,Storm,"Convective storm",--,--,11,840,13000,10000,,2000-0420
10/02/2001,10/02/2001,Canada,CAN,"Quebec province",,,120,Kph,Storm,--,--,--,11,30,0,0,,2001-0052
18/09/2003,18/09/2003,Canada,CAN,"Ontario province",,,,Kph,Storm,"Tropical cyclone",--,--,0,0,0,0,Isabel,2003-0468
28/09/2003,29/09/2003,Canada,CAN,"Nova Scotia, Prince Edward Island provinces",,,143,Kph,Storm,"Tropical cyclone",Flood,--,2,200,110000,0,Juan,2003-0487
/01/2004,/01/2004,Canada,CAN,"Quebec province",,,,Kph,Storm,"Convective storm","Cold wave",--,0,0,100000,0,,2004-0031
19/02/2004,19/02/2004,Canada,CAN,"Nova Scotia, New Brunswick, Prince Edward Island provinces",,,120,Kph,Storm,"Convective storm",--,--,0,0,0,0,,2004-0074
26/09/2005,29/09/2005,Canada,CAN,"Montreal, Acton, Beauharnois-Salaberry, Brome-Missisquoi, La Haute-Yamaska, Marguerite-D'Youville, La Vallée-du-Richelieu, Pierre-De Saurel, Le Haut-Richelieu, Le Haut-Saint-Laurent, Les Jardins-de-Napierville, Les Maskoutains, Roussillon, Rouville, Vaudreuil-Soulanges, Longueuil, Coaticook, Le Granit, Le Haut-Saint-Francois, Les Sources, Le Val-Saint-François, Memphrémagog, Sherbrooke districts",,,,Kph,Storm,--,--,--,0,300,0,0,,2005-0553
14/02/2007,15/02/2007,Canada,CAN,"Ontario, Quebec provinces",,,,Kph,Storm,"Convective storm","Cold wave",--,2,0,0,0,,2007-0066
23/12/2007,26/12/2007,Canada,CAN,"Toronto, Ottawa districts (Ontario province), Montreal district (Quebec province)",,,,Kph,Storm,--,--,--,4,0,0,0,,2007-0621
23/08/2009,23/08/2009,Canada,CAN,"Nova Scotia, Newfoundland and Labrador provinces",,,,Kph,Storm,"Tropical cyclone",--,--,0,3,0,0,"Hurricane Bill",2009-0342
01/08/2009,03/08/2009,Canada,CAN,"New Brunswick province",,,,Kph,Storm,"Convective storm",--,--,2,0,500000,0,,2009-0619
26/12/2010,28/12/2010,Canada,CAN,"New Brunswick, Nova Scotia, Newfoundland and Labrador provinces",,,,Kph,Storm,"Convective storm",--,--,0,0,0,0,,2010-0655
21/08/2011,24/08/2011,Canada,CAN,"Goderich town (Huron district, Ontario province)",,,300,Kph,Storm,"Convective storm",--,--,1,20,0,0,,2011-0323
28/08/2011,29/08/2011,Canada,CAN,"New Brunswick,Nova Scotia, Prince Edward Island provinces",,,130,Kph,Storm,"Tropical cyclone",Flood,--,1,0,0,0,"Hurricane Irene",2011-0328
24/12/2012,27/12/2012,Canada,CAN,"Quebec, Ontario, Nova Scotia provinces",,,,Kph,Storm,"Convective storm",--,--,0,0,0,0,,2012-0493
12/08/2012,12/08/2012,Canada,CAN,"Calgary town (Division No.  6 district, Alberta province)",,,,Kph,Storm,"Convective storm",--,--,0,0,1050000,530,,2012-0626
08/07/2013,09/07/2013,Canada,CAN,"Toronto district (Ontario province)",,,,Kph,Storm,"Convective storm",Flood,--,0,0,1410000,888000,,2013-0580
08/01/1999,10/01/1999,"Canary Is",SPI,,,,100,Kph,Storm,--,--,--,0,0,415000,0,,1999-0010
27/11/2005,29/11/2005,"Canary Is",SPI,"Tenerife, La Palma Islands (Santa Cruz de Tenerife)",,,152,Kph,Storm,"Tropical cyclone",--,--,19,0,375000,0,,2005-0662
30/10/2001,05/11/2001,"Cayman Islands (the)",CYM,,,,,Kph,Storm,"Tropical cyclone",--,--,0,0,60000,40000,Michelle,2001-0611
30/09/2002,01/10/2002,"Cayman Islands (the)",CYM,"Cayman Brac, Little Cayman",,,128,Kph,Storm,"Tropical cyclone",--,--,0,300,1000,0,Lili,2002-0626
14/09/2002,26/09/2002,"Cayman Islands (the)",CYM,"Little Cayman, Cayman Brac provinces",,,,Kph,Storm,"Tropical cyclone",--,--,0,0,500,0,Isidore,2002-0656
13/08/2004,13/08/2004,"Cayman Islands (the)",CYM,"Grand Cayman province",,,,Kph,Storm,"Tropical cyclone",Flood,--,0,0,5000,0,Charley,2004-0415
12/09/2004,12/09/2004,"Cayman Islands (the)",CYM,"Grand Cayman province",,,240,Kph,Storm,"Tropical cyclone",--,--,2,0,3430080,1500000,Ivan,2004-0462
26/08/2008,26/08/2008,"Cayman Islands (the)",CYM,"Grand Cayman, Little Cayman, Cayman Brac provinces",,,,Kph,Storm,"Tropical cyclone",--,--,0,0,0,0,"Hurricane ""Gustav""",2008-0352
